nom_chaine,video_ID,video_titre,date_publi,delta_jour,duree_live,total_don,nbr_don,mean_don,mean_don_heure,nbr_view,nbr_like,nbr_com_live
Université de Technologie de Troyes,-7XQ0pRMomA,Live QX01 : Chapter 10 : On the Schrodinger Equation for Quantum Technologies,2021-05-18,319,3473.0,0.0,0,0.0,0.0,255,6.0,0
Université de Technologie de Troyes,xs31lYQ2iLU,Live course QX01 : Chapter 9 partie 1 : Deutsch's algorithm,2021-05-11,326,3310.0,0.0,0,0.0,0.0,230,4.0,0
Université de Technologie de Troyes,yEb2_UY-3ow,Live course QX01 : Chapter 8 : Quantum Algorithms & Quantum Parallelism,2021-05-04,333,6914.0,0.0,0,0.0,0.0,356,5.0,0
Université de Technologie de Troyes,Podq2qNjxMM,Live course QX01 : Chapter 6 : Quantum Gates,2021-04-06,361,6994.0,0.0,0,0.0,0.0,323,7.0,0
Université de Technologie de Troyes,6GO3IL4W-SE,"UTT :: Tout savoir sur la ""la soutenabilité et le développement durable""",2021-04-03,364,2846.0,0.0,0,0.0,0.0,197,7.0,0
Université de Technologie de Troyes,I9iRhLXaksw,Live course QX01 Chapter 5 : Measurements and Operators,2021-03-23,375,6909.0,0.0,0,0.0,0.0,392,11.0,0
Université de Technologie de Troyes,1Lst16BPsdI,Live course QX01 Chapter 4 : Multiple Qubits and Entanglement,2021-03-16,382,6936.0,0.0,0,0.0,0.0,486,13.0,0
Université de Technologie de Troyes,VNSnRIOuIxc,"UTT :: Tout savoir sur la ""l'International et l'EUT+""",2021-03-10,388,1912.0,0.0,0,0.0,0.0,264,7.0,0
Université de Technologie de Troyes,vK8qhLk2TWo,Live course QX01 Chapter 3 : THE QUBIT,2021-03-09,389,7002.0,0.0,0,0.0,0.0,609,16.0,0
Université de Technologie de Troyes,lkTQSkH6jVc,Live course  QX01 chapter 2 :  Classical Information & Computation,2021-02-23,403,6942.0,0.0,0,0.0,0.0,905,32.0,1
Université de Technologie de Troyes,R6-zMZpwYds,Live course QX01 Chapter 1:  Introduction to quantum information & associated technologies,2021-02-17,409,6373.0,0.0,0,0.0,0.0,2615,67.0,2
Université de Technologie de Troyes,lpmwoGOfXhE,"UTT :: Tout savoir sur la ""l'Insertion professionnelle, les stages et l'entrepreneuriat""",2021-02-16,410,2572.0,0.0,0,0.0,0.0,339,5.0,0
Université de Technologie de Troyes,ojkesmcRDG4,UTT - Le parcours ingénieur Bac+2 -  Spécialités MTE et MM,2020-12-12,476,3741.0,0.0,0,0.0,0.0,49312,35.0,0
Université de Technologie de Troyes,sHrbCfeeD7M,UTT - Le parcours ingénieur Bac+2 -  Spécialités ISI et RT,2020-12-11,477,3168.0,0.0,0,0.0,0.0,63787,34.0,0
Université de Technologie de Troyes,z4dqs83WfCc,UTT - Le parcours ingénieur Bac+2 -  Spécialités A2i et GM,2020-12-10,478,4340.0,0.0,0,0.0,0.0,67251,17.0,2
Call of Duty: Quartier Général,X2PACIRWthU,[LIVE 🔴] CALL OF DUTY: VANGUARD - MULTIJOUEURS  REVEAL ! 🔥,2021-09-07,207,2735.0,59.97,3,19.99,78.94,12559,458.0,19
Call of Duty: Quartier Général,YBJcnXnmP0Y,[LIVE 🔴] CALL OF DUTY: VANGUARD - ÉVÈNEMENT REVEAL ! 🔥,2021-08-19,226,3029.0,1.99,1,1.99,2.37,16395,555.0,24
Call of Duty: Quartier Général,lML_DfMTd6w,[LIVE 🔴] DÉCOUVERTE ÉVÈNEMENT *NOUVELLE * MAP VERDANSK 84 PARTIE 2 !,2021-04-22,345,6026.0,0.0,0,0.0,0.0,28526,716.0,36
Call of Duty: Quartier Général,w_JygXs8S-E,[LIVE 🔴] ÉVÈNEMENT NUCLÉAIRE WARZONE - *NOUVELLE * MAP VERDANSK '84 !,2021-04-21,346,4985.0,6.0,2,3.0,4.33,45690,572.0,43
Call of Duty: Quartier Général,ffzPB5_X3Pw,"[LIVE 🔴] COD: Black Ops Cold War ""WONDER WEAPON"" Zombies Gameplay !",2020-11-12,506,5656.0,0.0,0,0.0,0.0,10639,218.0,19
Call of Duty: Quartier Général,89lH6apnM2A,"[LIVE 🔴] DÉCOUVERTE ZOMBIES ""DIE MASCHINE"" BLACK OPS COLD WAR (FR)",2020-11-12,506,7641.0,0.0,0,0.0,0.0,11879,253.0,5
Emmy,RuXM1rseNtg,HISTOIRES PARANORMALES * GRIFFÉ PAR UN ESPRIT *,2020-10-31,518,2804.0,0.0,0,0.0,0.0,43989,1874.0,95
Frigiel,s1UGoczL1g0,Hyrule Warriors : L'ère du Fléau #FIN | LE SACRIFICE,2020-11-26,492,8606.0,1.42,1,1.42,0.59,104302,2331.0,139
Frigiel,jyzIVz8hofU,Hyrule Warriors : L'ère du Fléau #06 | L'EVEIL DE LA PRINCESSE,2020-11-25,493,6495.0,0.0,0,0.0,0.0,43128,1202.0,63
Frigiel,GH_HQLx6K2w,Hyrule Warriors : L'ère du Fléau #05 | AU SECOURS DES PRODIGES,2020-11-24,494,6239.0,0.0,0,0.0,0.0,42285,1158.0,48
Frigiel,4wRVmahB7W0,Hyrule Warriors : L'ère du Fléau #04 | LE RETOUR DE GANON,2020-11-23,495,7561.0,0.0,0,0.0,0.0,47463,1353.0,44
Frigiel,rpX9Kpx40Gw,Hyrule Warriors : L'ère du Fléau #03 | LA LAME PURIFICRATRICE,2020-11-22,496,7754.0,5.0,1,5.0,2.32,57877,1591.0,48
Frigiel,_bCiBFpK-5E,Hyrule Warriors : L'ère du Fléau #02 | LA NOUVELLE MENACE,2020-11-21,497,5699.0,10.78,3,3.59,6.81,55923,1684.0,55
Frigiel,VZr3tnvWPpc,Hyrule Warriors : L'ère du Fléau #01 | L'AVANT ZELDA BREATH OF THE WILD !,2020-11-20,498,8522.0,6.99,3,2.33,2.95,112303,3056.0,148
JEUXACTU,R0SG9ZWP6vU,MERCI & AU REVOIR,2021-05-28,309,4205.0,0.0,0,0.0,0.0,17627,642.0,106
JEUXACTU,jXUyohSGlO4,Army of the Dead : des MILLIONS DÉPENSÉS pour EFFACER UN ACTEUR du film,2021-05-27,310,3298.0,0.0,0,0.0,0.0,8675,201.0,36
JEUXACTU,m-cKnN8UqOs,The Eternals : THANOS dans le film ? C'est le cousin de Thena (Angelina Jolie),2021-05-25,312,3445.0,0.0,0,0.0,0.0,6068,199.0,13
JEUXACTU,Vxt1XGCYl9M,BATTLEFIELD 6 : un bout du trailer a fuité ! 🔥 ANT-MAN 3 : le Méchant a leaké aussi !,2021-05-24,313,3384.0,0.0,0,0.0,0.0,21772,425.0,48
JEUXACTU,ptNn1wsO-DQ,"Resident Evil 8 Village : CAPCOM A PLAGIÉ UN FILM, les preuves sont accablantes",2021-05-11,326,2843.0,0.0,0,0.0,0.0,17672,373.0,110
JEUXACTU,IIl_Hbu9qCU,PlayStation : les joueurs traînent Sony devant la justice pour monopole abusif,2021-05-07,330,3138.0,0.0,0,0.0,0.0,6339,216.0,29
JEUXACTU,iJsh8ZfdayE,"Spider-Man 3 : Andrew Garfield s'est trahi, on analyse son mensonge image par image",2021-05-06,331,3583.0,0.0,0,0.0,0.0,17735,672.0,148
JEUXACTU,uOg5aNvYf-o,TEST Resident Evil 8 Village : LE MEILLEUR ou LE PIRE ÉPISODE de la saga ?,2021-05-05,332,1845.0,0.0,0,0.0,0.0,24421,252.0,65
JEUXACTU,lkV8Y7sqbqQ,"PS5 : des SOLUCES en TEMPS RÉEL, Sony sur une HOTLINE 2.0 avec des EXPERTS ?",2021-05-04,333,3033.0,0.0,0,0.0,0.0,7348,224.0,30
JEUXACTU,lgdcM-O_bQc,MARVEL vs DC : un jeu de combat par les créateurs de MORTAL KOMBAT ?,2021-04-30,337,3788.0,0.0,0,0.0,0.0,9708,255.0,48
JEUXACTU,Efr-GikdDM4,"La Chine, nouvelle priorité de PlayStation ? Spider-Man 3 : tout le scénario a fuité !",2021-04-27,340,3437.0,0.0,0,0.0,0.0,9262,406.0,71
JEUXACTU,r_YibIplDI8,THE LAST OF US 2 : CE FAN-FILM EST ULTRA VIOLENT ET FIDÈLE AU JEU ! 😲,2021-04-23,344,3634.0,0.0,0,0.0,0.0,17289,410.0,67
JEUXACTU,5dJwmEmHOZY,"LES JOUEURS FONT PLIER SONY / DAYS GONE 2, C'EST LA FAUTE DES JOUEURS",2021-04-20,347,4480.0,0.0,0,0.0,0.0,10870,299.0,86
JEUXACTU,TyE0O678Ohw,"Abby joue la SCÈNE CHOC de The Last of Us 2, son anecdote est hallucinante !",2021-04-15,352,3357.0,5.49,1,5.49,5.89,17448,359.0,23
JEUXACTU,DK-q5XrJhAU,"MORTAL KOMBAT : on a interviewé SUB-ZERO, JAX & COLE YOUNG (EXCLUSIF) + Critique",2021-04-14,353,4035.0,0.0,0,0.0,0.0,13911,314.0,51
JUSTE DEBOUT,LkjsJxpjpOo,REAL TALK EPISODE #12 : We Talk For Real,2021-01-12,445,5615.0,0.0,0,0.0,0.0,1282,35.0,1
JUSTE DEBOUT,gIauDYYue9I,REAL TALK EPISODE #11 Part 1: We Talk For Real - 2021 - Guests : Yugson & Kapela,2021-01-05,452,3006.0,0.0,0,0.0,0.0,2056,41.0,10
JUSTE DEBOUT,WOiVlldvKiU,REAL TALK EPISODE #10: We Talk For Real,2020-12-15,473,5040.0,0.0,0,0.0,0.0,2026,35.0,6
JUSTE DEBOUT,vxZ3hS68Lws,REAL TALK EPISODE #9 : We Talk For Real,2020-12-01,487,4074.0,0.0,0,0.0,0.0,1585,31.0,3
MrBboy45,uf9_rXjNYaM,Spider-Man Miles Morales : C'est reparti | Episode 1 | PS5 4K / RTON,2020-11-11,507,2056.0,7.49,2,3.75,13.11,217079,12059.0,511
NeoGeofanatic,sYHlO1uEULY,Live spécial United Guitars vol.3 avec Ludovic Egraz / Saturax / Swan Vaude / Jay / Nym / Youri etc,2021-09-25,189,8889.0,0.0,0,0.0,0.0,3635,144.0,4
NeoGeofanatic,We3ALNU1sIs,Une Kramer SM-1 du Bon Coin - PIMP MY GRATTE en live + FAQ MATOS,2021-09-19,195,6227.0,0.0,0,0.0,0.0,8577,348.0,32
NeoGeofanatic,cfgnItwc3UE,Masterclasse en ligne SPÉCIALE SHRED en direct et gratuit !,2021-09-18,196,7532.0,0.0,0,0.0,0.0,4537,239.0,12
NeoGeofanatic,6gZA8660tVs,Masterclasse en ligne SPÉCIALE LICKS ROCK en direct,2021-08-15,230,8647.0,0.0,0,0.0,0.0,5619,274.0,24
NeoGeofanatic,FvOE3CuARVI,Présentation du pack IRON MAIDEN + MASTERCLASSES - DEUX PACKS A GAGNER !!!,2021-07-26,250,4808.0,0.0,0,0.0,0.0,2675,101.0,2
NeoGeofanatic,7pR0MJ8ab6s,"FAQ en direct avec ADX (album, Ulule, questions variées)",2021-07-21,255,7875.0,0.0,0,0.0,0.0,3127,112.0,4
NeoGeofanatic,VHl-jWUt23M,Je regarde vos vidéos de guitare EN DIRECT - ROUND 2 !,2021-07-09,267,9749.0,0.0,0,0.0,0.0,3689,180.0,8
NeoGeofanatic,tsaXcUEwgy8,GUITAR TALK spécial Fête de la musique EN DIRECT,2021-06-21,285,13764.0,0.0,0,0.0,0.0,4739,149.0,25
NeoGeofanatic,o7tWgZ3XbAI,Je joue de la guitare pour la Fête de la musique - NO TALKING !,2021-06-21,285,8670.0,0.0,0,0.0,0.0,4268,207.0,10
NeoGeofanatic,z9qakXmRiyc,Je regarde vos vidéos de guitare EN DIRECT !,2021-06-03,303,9623.0,0.0,0,0.0,0.0,7230,304.0,39
NeoGeofanatic,qJ4SLBYw9bI,La guitare n'a pas de son ? Une headless à 230 euros - PIMP MY GRATTE LIVE,2021-05-21,316,10614.0,0.0,0,0.0,0.0,7305,245.0,11
NeoGeofanatic,DQKjjboYOvs,"Les évènements à venir (masterclasses en ligne, en vrai, Guitar Workshop, lives)",2021-05-14,323,3339.0,0.0,0,0.0,0.0,2258,105.0,8
NeoGeofanatic,zQbkQ4Q3WQk,Entretien d'une Charvel en direct - polissage des frettes et traitement de la touche,2021-05-08,329,4884.0,0.0,0,0.0,0.0,4815,215.0,22
NeoGeofanatic,g0E5rvlOjv8,Apprends à jouer comme Gary Moore - Cours gratuit EN DIRECT !,2021-03-17,381,5957.0,0.0,0,0.0,0.0,6799,333.0,23
NeoGeofanatic,hC-xLGlGLnU,FAQ en direct avec Jay et Neo ! Vendredi 5 mars à 20h,2021-03-05,393,8052.0,0.0,0,0.0,0.0,3322,116.0,7
NeoGeofanatic,EdjwXdz5BUc,LE BLUES - Astuces expressives et exercices - Cours en direct GRATUIT,2021-02-16,410,5801.0,0.0,0,0.0,0.0,5106,288.0,20
NeoGeofanatic,UdImuZkra_Y,Flashlight - Retrocompatible (Full album - Retrowave / synthwave / darkwave),2021-02-15,411,2120.0,0.0,0,0.0,0.0,3218,233.0,41
NeoGeofanatic,7FSx235jUoU,LE TAPPING - Cours OUVERT À TOUS !,2021-02-11,415,5249.0,0.0,0,0.0,0.0,3334,182.0,5
NeoGeofanatic,5hHF-auijYA,COURS GRATUIT EN DIRECT : le sweeping (exercices et backing tracks),2021-02-03,423,5547.0,0.0,0,0.0,0.0,5463,321.0,12
NeoGeofanatic,MzCsJi6c9_A,JAY VS NEO - LE DÉBAT EN LIVE - Les différentes formes de guitares,2021-01-29,428,7068.0,18.0,3,6.0,9.17,5072,199.0,21
NeoGeofanatic,zkl-IEjyb4o,LIVE spécial Savarez - Plein de cadeaux et des exercices avec Jay et Neo,2021-01-15,442,8584.0,0.0,0,0.0,0.0,3183,155.0,12
NeoGeofanatic,nG9lK8aI_XQ,FAQ spéciale MATOS en direct - Au bénéfice de la SPA !!,2020-12-22,466,7426.0,0.0,0,0.0,0.0,4714,259.0,21
NeoGeofanatic,ppAFeaVfnjg,JAY VS NEO - LE DÉBAT EN LIVE : micros actifs VS micros passifs,2020-12-11,477,6692.0,0.0,0,0.0,0.0,5769,247.0,38
NeoGeofanatic,e33oHuVo4FE,CONCERT GATLING en direct !,2020-12-05,483,8490.0,0.0,0,0.0,0.0,13160,718.0,61
NeoGeofanatic,OZOrydwPQJ4,Cours en direct - La rythmique de Four Horsemen de Metallica,2020-11-30,488,5383.0,20.0,1,20.0,13.38,5559,332.0,11
NeoGeofanatic,YdJ1POT9AAI,Live de présentation du pack spécial AC/DC,2020-11-20,498,2773.0,0.0,0,0.0,0.0,3292,142.0,12
NeoGeofanatic,rMAWLWuRO1g,Démo LNA Mk3 Patrick Rondat signature EN DIRECT - Les tests de Jay et Nono,2020-11-16,502,7276.0,0.0,0,0.0,0.0,6006,202.0,13
NeoGeofanatic,errnRhVz6hw,Leçon de guitare : S.O.S. d'un terrien en détresse EN DIRECT,2020-10-26,523,3666.0,65.39,9,7.27,64.21,9234,365.0,31
NowYouRaGe,TdfLB9_TUp0,[LIVE 🔴] WARZONE TOURNOIS LXR CLAN ROSTER N1 21h-00h,2021-04-23,344,11778.0,0.0,0,0.0,0.0,241,18.0,0
TV Vendée,h1RJWYQolOc,Le Semi-Marathon des Olonnes 2021 en direct sur TV Vendée,2021-09-19,195,7275.0,0.0,0,0.0,0.0,4680,37.0,0
TV Vendée,PFOUIbnEKEk,Le 10 km des Olonnes,2021-09-19,195,2849.0,0.0,0,0.0,0.0,1772,30.0,1
TV Vendée,me16LY5r-RI,La P'tite Vadrouille - L'intégrale de Saint-Denis-du-Payré à La Guittière,2021-08-06,239,5860.0,0.0,0,0.0,0.0,455,10.0,2
TV Vendée,h1K_p7yHzB8,La Matinale Industrie de l'OESTV,2021-07-09,267,11204.0,0.0,0,0.0,0.0,503,8.0,0
TV Vendée,4XnpzQuq57c,SECOND TOUR : Elections Départementales et Régionales sur TV Vendée,2021-06-27,279,11238.0,0.0,0,0.0,0.0,420,6.0,0
TV Vendée,h5w-2-Py8gw,Live musique et discussion avec OZE - Chill'i Con Vendée,2021-06-11,295,5972.0,0.0,0,0.0,0.0,195,6.0,0
TV Vendée,ej1mlAgwK_k,Remise des Prix du Vendée Globe,2021-05-22,315,5687.0,0.0,0,0.0,0.0,1683,37.0,4
TV Vendée,O8o7mcVuGo0,🔴🏀 LA ROCHE VENDÉE BASKET CLUB VS LDLC ASVEL,2021-04-06,361,8905.0,0.0,0,0.0,0.0,945,5.0,2
TV Vendée,LHz_O19Vk8Y,ROCHE VENDEE BASKET CLUB VS BASKET LANDES,2021-02-20,406,7628.0,0.0,0,0.0,0.0,1990,20.0,0
TV Vendée,EsjTOPAsBzY,Vendée Globe 2020 : l'arrivée du vainqueur Yannick Bestaven sur maître coq et la remontée du chenal,2021-01-28,429,4923.0,0.0,0,0.0,0.0,24308,253.0,18
TV Vendée,Dfx4RT5zFyc,Vendée Globe : Réactions de Charlie Dalin APIVIA et arrivée de Louis Burton skipper Bureau Vallée 2,2021-01-28,429,5464.0,0.0,0,0.0,0.0,31159,265.0,12
TV Vendée,TjhTzN6N4ng,Vendée Globe : Warm-up,2021-01-27,430,2836.0,0.0,0,0.0,0.0,38209,316.0,11
TV Vendée,Ox4A1nbUKQQ,🔥🏀 RVBC VS Flammes Carolo EN LIVE 🏀🔥,2020-12-13,475,7188.0,0.0,0,0.0,0.0,5985,25.0,0
TV Vendée,pMBPPYJuWgw,Le départ du Vendée Globe en direct sur TV Vendée !,2020-11-08,510,26266.0,0.0,0,0.0,0.0,87699,697.0,17
TV Vendée,tH6wk_PtwvU,"Le village du Vendée Globe avec Sébastien SIMON, Yannick MOREAU et Jérémie BEYOU - 07/11/20",2020-11-08,510,3292.0,0.0,0,0.0,0.0,1060,18.0,0
TV Vendée,_0P0NEAMei0,Le village du Vendée Globe avec Stéphane LE DIRAISON et Antoine MERMOD - 06/11/20,2020-11-07,511,2571.0,0.0,0,0.0,0.0,1248,19.0,1
TV Vendée,QCQYF9UDDf4,Le village du Vendée Globe avec Louis BURTON et Yves PARLIER - 04/11/20,2020-11-05,513,2724.0,0.0,0,0.0,0.0,1166,13.0,0
TV Vendée,i2NrukK3g0w,Le village du Vendée Globe avec Kévin ESCOFFIER et Alan ROURA - 03/11/20,2020-11-04,514,2599.0,0.0,0,0.0,0.0,2209,28.0,2
TV Vendée,9ZCKktRl6Jk,Le village du Vendée Globe avec Christophe GUYONY et Stéphane WINDSOR - 02/11/20,2020-11-03,515,2592.0,0.0,0,0.0,0.0,1082,11.0,0
TV Vendée,7fHtGSvkFKE,Le village du Vendée Globe avec Sébastien DESTREMEAU et Nicolas TROUSSEL - 01/11/20,2020-11-02,516,2774.0,0.0,0,0.0,0.0,2211,20.0,0
TV Vendée,OLlWwpXezLI,Le village du Vendée Globe avec Sébastien MARSSET et Jacques CARAËS - 31/10/20,2020-11-01,517,2493.0,0.0,0,0.0,0.0,1449,13.0,0
TV Vendée,8Yj7Su1jcsM,Le village du Vendée Globe avec Armel TRIPON et Manuel COUSIN - 30/10/20,2020-10-31,518,2611.0,0.0,0,0.0,0.0,1609,23.0,0
TV Vendée,e4CmWMrmTFY,Le village du Vendée Globe avec Benjamin DUTREUX et Clément GIRAUD - 28/10/20,2020-10-29,520,2684.0,0.0,0,0.0,0.0,1316,16.0,1
TV Vendée,8SMJf6ul1hs,Le village du Vendée Globe avec Maxime SOREL et Romain ATTANASIO - 26/10/20,2020-10-27,522,2555.0,0.0,0,0.0,0.0,1794,29.0,1
TV Vendée,TAALStKz-_Q,Le village du Vendée Globe avec Damien SEGUIN et Jean LE CAM - 25/10/20,2020-10-26,523,2778.0,0.0,0,0.0,0.0,12636,98.0,11
TV Vendée,Gutn3IVr6Qc,Le village du Vendée Globe avec Giancarlo PEDOTE et Clarisse CREMER - 23/10/20,2020-10-24,525,3910.0,0.0,0,0.0,0.0,2399,31.0,0
TV Vendée,IO906gvLU2U,Le village du Vendée Globe avec Miranda MERRON et Pipe HARE - 21/10/20,2020-10-22,527,3598.0,0.0,0,0.0,0.0,1261,20.0,1
TV Vendée,wPgwq-6z9Ow,Le village du Vendée Globe avec Arnaud BOISSIERES et Alexia BARRIER - 19/10/20,2020-10-20,529,2569.0,0.0,0,0.0,0.0,2687,35.0,1
VOnews/vià95,0_ox8bCe6hU,Second tour des élections départementales et régionales dans le Val-d'Oise,2021-06-27,279,14420.0,0.0,0,0.0,0.0,568,3.0,0
Siphano,0FL-KY4yfUI,Conférence SMASH BROS ULTIMATE : Qui est le DERNIER COMBATTANT ? Découvrez en DIRECT !,2021-10-05,179,4575.0,30.0,8,3.75,23.61,32540,1535.0,67
Siphano,EWA0sh1O8Ss,Conférence POKEMON : Des Annonces Catastrophiques ... 👎,2021-09-28,186,3135.0,0.0,0,0.0,0.0,35467,1732.0,192
Siphano,-A3H2aELew4,"Conférence Nintendo Direct: ZELDA, MARIO, BAYONETTA 3, SPLATOON 3, SMASH BROS & ANIMAL CROSSING ! 🚨",2021-09-23,191,6949.0,171.64,25,6.87,88.92,60520,3234.0,66
Siphano,En4j7AJPaNs,"Conférence PS5 : VENOM, SPIDERMAN 2, GOD OF WAR, GTA 5, WOLVERINE, & GRAN TURISMO, ALAN WAKE ! 🚨",2021-09-09,205,5576.0,41.34,10,4.13,26.69,41304,1957.0,49
Siphano,dF0-eBZCYaM,Zelda Skyward Sword HD : L'AVATAR DU NÉANT ! #FIN - Let's Play FR,2021-08-28,217,3480.0,0.0,0,0.0,0.0,75563,4793.0,374
Siphano,0NegxSblZgo,Conférence POKEMON : Legends Arceus DÉÇOIT & Diamant & Perle RASSURENT ... ⚡,2021-08-18,227,4898.0,88.97,19,4.68,65.39,53013,2645.0,188
Siphano,Ov0YXb8rsUU,CITÉ DES NATIONS : Et le GAGNANT est ... ? #FIN 🌎,2021-08-08,237,5791.0,142.94,16,8.93,88.86,37735,2281.0,63
Siphano,70ZmJASWWFs,"CITÉ DES NATIONS : Avant Dernier Jour, PNJ Secret & Event Dé à Coudre ! #07 🌎",2021-08-07,238,15445.0,81.09,16,5.07,18.9,37939,1037.0,4
Siphano,X7SgUj2ULO8,CITÉ DES NATIONS : La FIN Approche avec l'Event Knockout ! #06 🌎,2021-08-06,239,14873.0,69.47,17,4.09,16.82,26374,1108.0,19
Siphano,omwHE_OYKtc,CITÉ DES NATIONS : Réglement de Compte à l'Event PVP ! #05 🌎,2021-08-05,240,17224.0,91.29,11,8.3,19.08,37419,1643.0,42
Siphano,MbGNPSVHaX0,CITÉ DES NATIONS : La Guerre fait Rage & Évent Parkour ! #04 🌎,2021-08-04,241,9899.0,8.0,3,2.67,2.91,26915,1271.0,13
Siphano,R8OFkwetemA,CITÉ DES NATIONS : Duel Franco - Allemand & Énorme Évent TRIATHLON ! #03 🌎,2021-08-03,242,10990.0,39.0,7,5.57,12.78,34142,1691.0,32
Siphano,eTwwoO9axNk,CITÉ DES NATIONS : Double Event TNT Run & Chasse aux Dragons ! #02 🌎,2021-08-02,243,12873.0,65.0,3,21.67,18.18,40812,1967.0,22
Siphano,HkhAgbtErbI,"CITÉ DES NATIONS : La plus grosse Cité au MONDE : 5 Pays, 100 Joueurs ! #01 🌎",2021-08-01,244,16714.0,718.56,36,19.96,154.77,102154,5287.0,74
Siphano,qzMnFkT4dWw,FALLEN KINGDOMS : Soirée PVP Minecraft de l'Été ! (ft. @TheGuill84 @Ninjaxx @Frigiel),2021-07-18,258,11650.0,134.01,15,8.93,41.41,71522,3022.0,56
Siphano,14djHrNLzuw,Zelda Skyward Sword HD : L'ORIGINE D'UNE SAGA LÉGENDAIRE ! #01 - Let's Play FR,2021-07-15,261,2537.0,14.32,4,3.58,20.32,276343,21266.0,1373
Siphano,HEH24eftrG4,Conférence PS5 : Un State of Play Solide mais Insipide .. !,2021-07-08,268,4159.0,15.49,2,7.75,13.41,22768,1203.0,16
Siphano,-YjX9l9tYY8,"LA NOUVELLE NINTENDO SWITCH OLED ANNONCÉE ! (Détails, Prix, Date, Écran...) 🚨🚨🚨",2021-07-06,270,3449.0,2.0,1,2.0,2.09,55356,3116.0,390
Siphano,9p6GwmSBr40,"Zelda Twilight Princess MAIS tout est ALÉATOIRE ! (donjons, objets...)",2021-07-05,271,11351.0,61.72,21,2.94,19.57,77173,3058.0,88
Siphano,dDWRhlheLVw,Conférence Super Smash Bros Ultimate : Découvrez en Direct le Nouveau Combattant du Jeu !,2021-06-28,278,4454.0,5.49,1,5.49,4.44,12049,702.0,43
Siphano,35XDSuILzZ0,CITÉ DU SWAG : Analyse & Espionnage du projet d’Aypierre 👀,2021-06-25,281,9004.0,78.49,9,8.72,31.38,53816,2607.0,89
Siphano,HT50dK5aqrk,SIPHADVENTURE : NOUVELLE DIMENSION HOSTILE ! #48,2021-06-23,283,2183.0,0.0,0,0.0,0.0,39774,3192.0,140
Siphano,QFJ0kw0cAgE,"Zelda Botw 2, Pokemon, Mario, Halo, Forza ... Gros Debrief de l'E3 2021 !",2021-06-17,289,3902.0,20.54,5,4.11,18.95,32760,1923.0,42
Siphano,rHWVDA1UXo4,ANALYSE DÉTAILLÉE & THEORIES TRAILER 2 ZELDA BREATH OF THE WILD 2 ! ✨,2021-06-16,290,2070.0,2.0,1,2.0,3.48,142090,9873.0,1249
Siphano,9nCEhx_Blas,Conférence E3 Nintendo Direct : ZELDA BREATH OF THE WILD 2 DÉVOILÉ POUR 2022 !!! 🚨,2021-06-15,291,17936.0,198.39,55,3.61,39.82,214989,9484.0,165
Siphano,TeWLeyxNiPk,Conférence E3 Capcom : C'EST HONTEUX.,2021-06-14,292,3937.0,16.25,5,3.25,14.86,29874,1556.0,61
Siphano,CSYKkDNkwdg,Conférence E3 Xbox - Bethesda : LA GROSSE DÉCEPTION ...,2021-06-13,293,7698.0,12.0,3,4.0,5.61,36459,1722.0,97
Siphano,lm22yc4Qb8s,Conférence E3 Square Enix : LA PIRE CONFÉRENCE !,2021-06-13,293,4136.0,8.95,3,2.98,7.79,28643,1597.0,21
Siphano,nwpRYc6bYI0,Conférence E3 Ubisoft : NOUVEAU JEU MARIO ANNONCÉ !! 🤩,2021-06-12,294,6308.0,12.71,5,2.54,7.25,42989,2376.0,30
Siphano,aa1FK4OcXbM,SIPHADVENTURE : LE DANGEREUX HIPPOGRIFFE DES CIEUX ! #45,2021-06-12,294,1918.0,0.0,0,0.0,0.0,43597,3238.0,291
Siphano,1Q963UPxz1U,Conférence Summer Game Fest : ELDEN RING & 30 JEUX ENFIN ANNONCÉS !,2021-06-10,296,9182.0,98.27,12,8.19,38.53,35842,1722.0,25
Siphano,5I13dHFs3RU,Ratchet and Clank: Rift Apart : Découvrez en Direct les 1ères Heures du Nouveau Gros Jeu PS5 !,2021-06-10,296,11424.0,7.0,2,3.5,2.21,25621,847.0,24
Siphano,aC5eqieocCw,SIPHADVENTURE : COMBAT DE L'HYDRE ULTRA CHEAT ! #44,2021-06-09,297,2158.0,0.0,0,0.0,0.0,48086,3423.0,145
Siphano,a1hxS4nhh38,"Zelda Botw 2, Nintendo Direct, Switch Pro, E3, Pokemon & Zelda Anniversaire : On en est où ?",2021-06-07,299,6518.0,70.19,19,3.69,38.77,62173,3352.0,59
Siphano,jfD2466OYSc,PODCRAFT : La Grosse Soirée Minecraft avec un invité ! (ft. @Ninjaxx @Frigiel @TheVexios),2021-06-06,300,8255.0,352.48,9,39.16,153.72,29568,1833.0,23
Siphano,5YC1KVkppM8,SIPHADVENTURE : L'ATTAQUE DU REQUIN GÉANT ! #43,2021-06-05,301,2388.0,0.0,0,0.0,0.0,54554,3993.0,144
Siphano,3F_1hKJ3FL4,SIPHADVENTURE : TRIPLE COMBAT DE BOSS HARDCORE ! #42,2021-06-02,304,1897.0,0.0,0,0.0,0.0,45852,3685.0,129
Siphano,9eU3QkAUQ8Q,SIPHADVENTURE : NOUVELLE DIMENSION GLAUQUE ... ET PROBLÈME ! #41,2021-05-30,307,1945.0,0.0,0,0.0,0.0,52635,4384.0,227
